session,order_id,side,price,queued_time_ms,initial_queue_ahead,total_trade_queue_drained,total_cancel_queue_drained,first_fill_time_ms,first_queue_ahead_before_trade,first_queue_ahead_before_fill,filled_quantity,final_status
2026-04-12 09:00,ord-000001,buy,71627.20,1775984400224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000002,sell,71631.21,1775984400224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000003,buy,71625.15,1775984405224,0.01691000,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000004,sell,71629.16,1775984405224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000005,buy,71631.00,1775984412024,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000006,sell,71635.01,1775984412024,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000007,buy,71627.34,1775984424224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000008,sell,71631.35,1775984424224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000009,buy,71626.48,1775984456824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000010,sell,71630.49,1775984456824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000011,buy,71624.42,1775984461824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000012,sell,71628.43,1775984461824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000013,buy,71617.24,1775984466824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000014,sell,71621.25,1775984466824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000015,buy,71608.06,1775984471824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000016,sell,71612.07,1775984471824,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000017,buy,71601.58,1775984485324,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000018,sell,71605.59,1775984485324,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000019,buy,71601.00,1775984565524,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000020,sell,71605.01,1775984565524,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000021,buy,71570.72,1775984570524,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000022,sell,71574.73,1775984570524,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000023,buy,71561.28,1775984575527,0.00008000,0.00008000,0,,,,0,cancelled
2026-04-12 09:00,ord-000024,sell,71565.29,1775984575527,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000025,buy,71558.00,1775984580624,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-12 09:00,ord-000026,sell,71562.01,1775984580624,0.00321000,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000027,buy,71554.89,1775984588124,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000028,sell,71558.90,1775984588124,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000029,buy,71553.10,1775984593124,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000030,sell,71557.11,1775984593124,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000031,buy,71549.02,1775984598224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000032,sell,71553.03,1775984598224,0,0,0,,,,0,cancelled
2026-04-12 09:00,ord-000033,buy,71546.00,1775984603224,0.00120000,0.00120000,0,1775984603985,0.00101000,0.00000000,0.001,filled
