session,order_id,side,price,queued_time_ms,initial_queue_ahead,total_trade_queue_drained,total_cancel_queue_drained,first_fill_time_ms,first_queue_ahead_before_trade,first_queue_ahead_before_fill,filled_quantity,final_status
2026-04-14 12:00,ord-000001,buy,74374.51,1776168001424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000002,sell,74378.52,1776168001424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000003,buy,74374.50,1776168006424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000004,sell,74378.51,1776168006424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000005,buy,74381.95,1776168011424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000006,sell,74385.96,1776168011424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000007,buy,74381.62,1776168016424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000008,sell,74385.63,1776168016424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000009,buy,74373.00,1776168021424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000010,sell,74377.01,1776168021424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000011,buy,74380.38,1776168032624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000012,sell,74384.39,1776168032624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000013,buy,74385.20,1776168037624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000014,sell,74389.21,1776168037624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000015,buy,74374.60,1776168042624,0.01644000,0,0.00016000000000000000000000000,,,,0,cancelled
2026-04-14 12:00,ord-000016,sell,74378.61,1776168042624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000017,buy,74379.99,1776168048424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000018,sell,74384.00,1776168048424,0.00080000,0,0.0000030054235312454366501746447,,,,0,cancelled
2026-04-14 12:00,ord-000019,buy,74373.00,1776168053424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000020,sell,74377.01,1776168053424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000021,buy,74368.00,1776168058424,0.00120000,0.00120000,0,1776168058815,0.00120000,0.00000000,0.001,filled
2026-04-14 12:00,ord-000022,sell,74372.01,1776168058424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000023,buy,74357.87,1776168058924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000024,sell,74361.88,1776168058924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000025,buy,74368.50,1776168069224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000026,sell,74372.51,1776168069224,0.00008000,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000027,buy,74359.06,1776168074224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000028,sell,74363.07,1776168074224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000029,buy,74372.19,1776168079224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000030,sell,74376.20,1776168079224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000031,buy,74375.82,1776168084224,0.00300000,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000032,sell,74379.83,1776168084224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000033,buy,74381.93,1776168089224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000034,sell,74385.94,1776168089224,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000035,buy,74378.40,1776168096924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000036,sell,74382.41,1776168096924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000037,buy,74372.20,1776168101924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000038,sell,74376.21,1776168101924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000039,buy,74369.38,1776168115624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000040,sell,74373.39,1776168115624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000041,buy,74326.00,1776168120624,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-14 12:00,ord-000042,sell,74330.01,1776168120624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000043,buy,74324.79,1776168125624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000044,sell,74328.80,1776168125624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000045,buy,74342.03,1776168130624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000046,sell,74346.04,1776168130624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000047,buy,74322.87,1776168135624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000048,sell,74326.88,1776168135624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000049,buy,74328.14,1776168140624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000050,sell,74332.15,1776168140624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000051,buy,74340.27,1776168145624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000052,sell,74344.28,1776168145624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000053,buy,74348.94,1776168150624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000054,sell,74352.95,1776168150624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000055,buy,74361.38,1776168155624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000056,sell,74365.39,1776168155624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000057,buy,74356.68,1776168160624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000058,sell,74360.69,1776168160624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000059,buy,74375.60,1776168165624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000060,sell,74379.61,1776168165624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000061,buy,74365.71,1776168170624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000062,sell,74369.72,1776168170624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000063,buy,74365.63,1776168175624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000064,sell,74369.64,1776168175624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000065,buy,74374.91,1776168180624,0.00007000,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000066,sell,74378.92,1776168180624,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000067,buy,74378.81,1776168187924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000068,sell,74382.82,1776168187924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000069,buy,74397.99,1776168192924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000070,sell,74402.00,1776168192924,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-14 12:00,ord-000071,buy,74405.43,1776168197924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000072,sell,74409.44,1776168197924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000073,buy,74412.24,1776168202924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000074,sell,74416.25,1776168202924,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000075,buy,74415.13,1776168208524,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000076,sell,74419.14,1776168208524,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000077,buy,74428.78,1776168213524,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000078,sell,74432.79,1776168213524,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000079,buy,74423.60,1776168223824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000080,sell,74427.61,1776168223824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000081,buy,74407.90,1776168228824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000082,sell,74411.91,1776168228824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000083,buy,74401.71,1776168237824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000084,sell,74405.72,1776168237824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000085,buy,74401.70,1776168244424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000086,sell,74405.71,1776168244424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000087,buy,74410.53,1776168249424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000088,sell,74414.54,1776168249424,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000089,buy,74417.62,1776168257824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000090,sell,74421.63,1776168257824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000091,buy,74419.96,1776168262824,0,0,0,,,,0,cancelled
2026-04-14 12:00,ord-000092,sell,74423.97,1776168262824,0,0,0,,,,0,cancelled
