session,order_id,side,price,queued_time_ms,initial_queue_ahead,total_trade_queue_drained,total_cancel_queue_drained,first_fill_time_ms,first_queue_ahead_before_trade,first_queue_ahead_before_fill,filled_quantity,final_status
2026-04-17 05:00,ord-000001,buy,74789.38,1776402000224,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000002,sell,74793.39,1776402000224,0,0,0,1776402010475,0,0,0.00031000,cancelled
2026-04-17 05:00,ord-000003,buy,74791.39,1776402010524,1.68970000,0,1.689699999999999999999999999,,,,0,cancelled
2026-04-17 05:00,ord-000004,sell,74795.40,1776402010524,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000005,buy,74790.08,1776402034824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000006,sell,74794.09,1776402034824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000007,buy,74790.07,1776402057824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000008,sell,74794.08,1776402057824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000009,buy,74793.11,1776402067124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000010,sell,74797.12,1776402067124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000011,buy,74797.40,1776402072124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000012,sell,74801.41,1776402072124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000013,buy,74797.39,1776402105724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000014,sell,74801.40,1776402105724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000015,buy,74791.97,1776402110724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000016,sell,74795.98,1776402110724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000017,buy,74788.24,1776402115724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000018,sell,74792.25,1776402115724,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000019,buy,74790.22,1776402124124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000020,sell,74794.23,1776402124124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000021,buy,74799.12,1776402129124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000022,sell,74803.13,1776402129124,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000023,buy,74797.86,1776402145824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000024,sell,74801.87,1776402145824,0,0,0,,,,0,cancelled
2026-04-17 05:00,ord-000025,buy,74797.25,1776402150824,0,0,0,,,,0,cancelled
