session,order_id,side,price,queued_time_ms,initial_queue_ahead,total_trade_queue_drained,total_cancel_queue_drained,first_fill_time_ms,first_queue_ahead_before_trade,first_queue_ahead_before_fill,filled_quantity,final_status
2026-04-13 02:00,ord-000001,buy,71195.63,1776045600224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000002,sell,71199.64,1776045600224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000003,buy,71214.62,1776045605224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000004,sell,71218.63,1776045605224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000005,buy,71216.32,1776045616224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000006,sell,71220.33,1776045616224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000007,buy,71222.91,1776045621224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000008,sell,71226.92,1776045621224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000009,buy,71254.68,1776045626224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000010,sell,71258.69,1776045626224,0.00008000,0.00008000,0,1776045627709,0.00008000,0.00000000,0.00008000,cancelled
2026-04-13 02:00,ord-000011,buy,71256.71,1776045631224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000012,sell,71260.72,1776045631224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000013,buy,71252.00,1776045643524,0.00080000,0.00080000,0,,,,0,cancelled
2026-04-13 02:00,ord-000014,sell,71256.01,1776045643524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000015,buy,71241.09,1776045648524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000016,sell,71245.10,1776045648524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000017,buy,71227.23,1776045653524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000018,sell,71231.24,1776045653524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000019,buy,71215.78,1776045658524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000020,sell,71219.79,1776045658524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000021,buy,71214.00,1776045663524,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-13 02:00,ord-000022,sell,71218.01,1776045663524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000023,buy,71210.66,1776045681824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000024,sell,71214.67,1776045681824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000025,buy,71200.60,1776045686824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000026,sell,71204.61,1776045686824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000027,buy,71199.78,1776045691824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000028,sell,71203.79,1776045691824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000029,buy,71196.51,1776045696824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000030,sell,71200.52,1776045696824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000031,buy,71212.64,1776045701824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000032,sell,71216.65,1776045701824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000033,buy,71215.99,1776045711224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000034,sell,71220.00,1776045711224,0.00120000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000035,buy,71216.95,1776045716224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000036,sell,71220.96,1776045716224,0,0,0,1776045717115,0,0,0.00008000,cancelled
2026-04-13 02:00,ord-000037,buy,71221.99,1776045721224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000038,sell,71226.00,1776045721224,0.00120000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000039,buy,71220.54,1776045733724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000040,sell,71224.55,1776045733724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000041,buy,71218.00,1776045739224,0.00080000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000042,sell,71222.01,1776045739224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000043,buy,71216.41,1776045744224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000044,sell,71220.42,1776045744224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000045,buy,71212.77,1776045749224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000046,sell,71216.78,1776045749224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000047,buy,71205.51,1776045754224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000048,sell,71209.52,1776045754224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000049,buy,71215.97,1776045759224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000050,sell,71219.98,1776045759224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000051,buy,71207.72,1776045764224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000052,sell,71211.73,1776045764224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000053,buy,71199.72,1776045769224,0.00008000,0.00008000,0,,,,0,cancelled
2026-04-13 02:00,ord-000054,sell,71203.73,1776045769224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000055,buy,71193.98,1776045797624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000056,sell,71197.99,1776045797624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000057,buy,71188.03,1776045813324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000058,sell,71192.04,1776045813324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000059,buy,71176.34,1776045818325,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000060,sell,71180.35,1776045818325,0.00107000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000061,buy,71178.17,1776045823824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000062,sell,71182.18,1776045823824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000063,buy,71187.39,1776045835624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000064,sell,71191.40,1776045835624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000065,buy,71183.37,1776045840624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000066,sell,71187.38,1776045840624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000067,buy,71179.15,1776045845624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000068,sell,71183.16,1776045845624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000069,buy,71178.00,1776045851524,0.00120000,0.00120000,0,1776045855016,0.00120000,0.00000000,0.001,filled
2026-04-13 02:00,ord-000070,sell,71182.01,1776045851524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000071,buy,71172.32,1776045855124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000072,sell,71176.33,1776045855124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000073,buy,71164.04,1776045863424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000074,sell,71168.05,1776045863424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000075,buy,71159.88,1776045870224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000076,sell,71163.89,1776045870224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000077,buy,71162.60,1776045875526,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000078,sell,71166.61,1776045875526,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000079,buy,71171.16,1776045880624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000080,sell,71175.17,1776045880624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000081,buy,71163.71,1776045885625,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000082,sell,71167.72,1776045885625,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000083,buy,71171.16,1776045902324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000084,sell,71175.17,1776045902324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000085,buy,71167.20,1776045940124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000086,sell,71171.21,1776045940124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000087,buy,71169.77,1776045948724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000088,sell,71173.78,1776045948724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000089,buy,71171.16,1776045957124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000090,sell,71175.17,1776045957124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000091,buy,71154.64,1776045962124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000092,sell,71158.65,1776045962124,0.02008000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000093,buy,71154.08,1776045978924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000094,sell,71158.09,1776045978924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000095,buy,71155.67,1776045983924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000096,sell,71159.68,1776045983924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000097,buy,71155.45,1776045997024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000098,sell,71159.46,1776045997024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000099,buy,71148.00,1776046002024,0.00120000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000100,sell,71152.01,1776046002024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000101,buy,71155.43,1776046007024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000102,sell,71159.44,1776046007024,0.00008000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000103,buy,71150.31,1776046014224,0.00300000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000104,sell,71154.32,1776046014224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000105,buy,71148.00,1776046020624,0.00120000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000106,sell,71152.01,1776046020624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000107,buy,71147.49,1776046032924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000108,sell,71151.50,1776046032924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000109,buy,71144.87,1776046037924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000110,sell,71148.88,1776046037924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000111,buy,71141.89,1776046043024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000112,sell,71145.90,1776046043024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000113,buy,71134.68,1776046048024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000114,sell,71138.69,1776046048024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000115,buy,71147.70,1776046053024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000116,sell,71151.71,1776046053024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000117,buy,71143.77,1776046080924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000118,sell,71147.78,1776046080924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000119,buy,71137.20,1776046085925,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000120,sell,71141.21,1776046085925,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000121,buy,71144.86,1776046091024,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000122,sell,71148.87,1776046091024,0.00008000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000123,buy,71144.87,1776046098224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000124,sell,71148.88,1776046098224,0.00016000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000125,buy,71144.33,1776046107424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000126,sell,71148.34,1776046107424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000127,buy,71136.03,1776046112424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000128,sell,71140.04,1776046112424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000129,buy,71138.68,1776046117624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000130,sell,71142.69,1776046117624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000131,buy,71144.87,1776046122624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000132,sell,71148.88,1776046122624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000133,buy,71148.45,1776046127624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000134,sell,71152.46,1776046127624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000135,buy,71150.84,1776046137624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000136,sell,71154.85,1776046137624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000137,buy,71150.83,1776046151724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000138,sell,71154.84,1776046151724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000139,buy,71137.96,1776046156724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000140,sell,71141.97,1776046156724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000141,buy,71133.12,1776046161725,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000142,sell,71137.13,1776046161725,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000143,buy,71137.94,1776046166824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000144,sell,71141.95,1776046166824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000145,buy,71133.61,1776046171825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000146,sell,71137.62,1776046171825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000147,buy,71131.56,1776046176924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000148,sell,71135.57,1776046176924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000149,buy,71128.40,1776046181924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000150,sell,71132.41,1776046181924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000151,buy,71132.55,1776046202824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000152,sell,71136.56,1776046202824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000153,buy,71144.84,1776046207824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000154,sell,71148.85,1776046207824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000155,buy,71137.77,1776046212824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000156,sell,71141.78,1776046212824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000157,buy,71128.93,1776046217824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000158,sell,71132.94,1776046217824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000159,buy,71128.39,1776046222825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000160,sell,71132.40,1776046222825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000161,buy,71127.12,1776046227924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000162,sell,71131.13,1776046227924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000163,buy,71124.40,1776046232924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000164,sell,71128.41,1776046232924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000165,buy,71125.19,1776046246224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000166,sell,71129.20,1776046246224,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000167,buy,71127.12,1776046261524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000168,sell,71131.13,1776046261524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000169,buy,71124.00,1776046267724,0.00040000,0.00040000,0,,,,0,cancelled
2026-04-13 02:00,ord-000170,sell,71128.01,1776046267724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000171,buy,71117.42,1776046287424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000172,sell,71121.43,1776046287424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000173,buy,71116.00,1776046294124,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-13 02:00,ord-000174,sell,71120.01,1776046294124,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000175,buy,71104.30,1776046303627,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000176,sell,71108.31,1776046303627,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000177,buy,71090.99,1776046308724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000178,sell,71095.00,1776046308724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000179,buy,71082.85,1776046313724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000180,sell,71086.86,1776046313724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000181,buy,71082.67,1776046319424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000182,sell,71086.68,1776046319424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000183,buy,71079.17,1776046338628,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000184,sell,71083.18,1776046338628,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000185,buy,71062.52,1776046343724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000186,sell,71066.53,1776046343724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000187,buy,71044.50,1776046348724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000188,sell,71048.51,1776046348724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000189,buy,71031.81,1776046353724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000190,sell,71035.82,1776046353724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000191,buy,71015.18,1776046358724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000192,sell,71019.19,1776046358724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000193,buy,71019.17,1776046369424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000194,sell,71023.18,1776046369424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000195,buy,71027.27,1776046374424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000196,sell,71031.28,1776046374424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000197,buy,71000.58,1776046379424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000198,sell,71004.59,1776046379424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000199,buy,70987.39,1776046384424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000200,sell,70991.40,1776046384424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000201,buy,70992.57,1776046389424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000202,sell,70996.58,1776046389424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000203,buy,71001.59,1776046394424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000204,sell,71005.60,1776046394424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000205,buy,71005.99,1776046420625,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000206,sell,71010.00,1776046420625,0.01777000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000207,buy,71007.62,1776046425724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000208,sell,71011.63,1776046425724,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000209,buy,71013.08,1776046431624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000210,sell,71017.09,1776046431624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000211,buy,71029.04,1776046436624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000212,sell,71033.05,1776046436624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000213,buy,71042.43,1776046441624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000214,sell,71046.44,1776046441624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000215,buy,71046.37,1776046446624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000216,sell,71050.38,1776046446624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000217,buy,71042.00,1776046451624,0.00080000,0.00080000,0,1776046453526,0.00080000,0.00000000,0.001,filled
2026-04-13 02:00,ord-000218,sell,71046.01,1776046451624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000219,buy,71035.32,1776046453624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000220,sell,71039.33,1776046453624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000221,buy,71032.00,1776046458624,0.00120000,0.00120000,0,,,,0,cancelled
2026-04-13 02:00,ord-000222,sell,71036.01,1776046458624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000223,buy,71022.68,1776046476324,0.00024000,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000224,sell,71026.69,1776046476324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000225,buy,71005.63,1776046481324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000226,sell,71009.64,1776046481324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000227,buy,70999.38,1776046486324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000228,sell,71003.39,1776046486324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000229,buy,71002.98,1776046504424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000230,sell,71006.99,1776046504424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000231,buy,71014.59,1776046509426,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000232,sell,71018.60,1776046509426,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000233,buy,71004.55,1776046515424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000234,sell,71008.56,1776046515424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000235,buy,71000.28,1776046520424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000236,sell,71004.29,1776046520424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000237,buy,71005.59,1776046525424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000238,sell,71009.60,1776046525424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000239,buy,71007.62,1776046572624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000240,sell,71011.63,1776046572624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000241,buy,71034.23,1776046577624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000242,sell,71038.24,1776046577624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000243,buy,71039.40,1776046582624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000244,sell,71043.41,1776046582624,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000245,buy,71041.04,1776046597324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000246,sell,71045.05,1776046597324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000247,buy,71044.69,1776046602324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000248,sell,71048.70,1776046602324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000249,buy,71047.45,1776046611424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000250,sell,71051.46,1776046611424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000251,buy,71040.40,1776046616424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000252,sell,71044.41,1776046616424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000253,buy,71027.01,1776046621424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000254,sell,71031.02,1776046621424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000255,buy,71020.37,1776046626424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000256,sell,71024.38,1776046626424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000257,buy,71022.95,1776046631424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000258,sell,71026.96,1776046631424,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000259,buy,71025.24,1776046637324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000260,sell,71029.25,1776046637324,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000261,buy,71029.74,1776046666524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000262,sell,71033.75,1776046666524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000263,buy,71046.58,1776046671524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000264,sell,71050.59,1776046671524,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000265,buy,71059.88,1776046680824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000266,sell,71063.89,1776046680824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000267,buy,71062.52,1776046685824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000268,sell,71066.53,1776046685824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000269,buy,71075.54,1776046690824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000270,sell,71079.55,1776046690824,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000271,buy,71071.17,1776046695825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000272,sell,71075.18,1776046695825,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000273,buy,71069.63,1776046700924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000274,sell,71073.64,1776046700924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000275,buy,71065.83,1776046705924,0,0,0,,,,0,cancelled
2026-04-13 02:00,ord-000276,sell,71069.84,1776046705924,0,0,0,,,,0,cancelled
